"customer_id","total_transactions","total_customer_rev"
415,"171","67207.28"
4139,"178","67195.80"
4430,"159","67186.88"
3943,"171","67175.15"
5558,"155","67173.07"
517,"167","67168.63"
4081,"177","67154.46"
4473,"174","67153.24"
5249,"183","67149.16"
2760,"183","67148.88"
2825,"177","67145.08"
4329,"180","67135.65"
3089,"171","67130.77"
5735,"187","67112.46"
5383,"175","67103.09"
3077,"175","67085.64"
4548,"191","67079.18"
3960,"158","67070.60"
3930,"147","67066.69"
5517,"166","67064.15"
4589,"150","67062.51"
1462,"169","67048.79"
5662,"180","67048.35"
777,"178","67043.15"
1675,"180","67041.01"
611,"188","67039.49"
4136,"178","67036.62"
577,"185","67033.80"
1441,"167","67012.60"
2902,"187","66988.32"
5656,"159","66982.17"
954,"189","66981.94"
3256,"182","66979.58"
4384,"166","66954.51"
3916,"172","66952.94"
723,"166","66935.48"
707,"187","66924.20"
4076,"169","66918.72"
5471,"166","66904.29"
4097,"173","66867.23"
737,"168","66849.93"
638,"174","66840.88"
2095,"170","66831.38"
3783,"144","66788.81"
1634,"177","66779.43"
1561,"170","66773.46"
5541,"175","66755.07"
5482,"165","66740.48"
937,"183","66738.28"
3854,"157","66734.42"
2654,"188","66727.55"
2735,"192","66697.82"
4130,"170","66689.02"
5339,"156","66666.42"
5185,"165","66632.81"
2813,"153","66626.82"
5823,"169","66602.42"
1880,"174","66600.42"
870,"174","66595.27"
5358,"172","66592.86"
518,"177","66581.25"
555,"168","66575.90"
5145,"171","66574.06"
5233,"157","66571.54"
2895,"186","66545.58"
3263,"164","66533.72"
5623,"171","66530.07"
5325,"184","66517.74"
5971,"163","66511.77"
2061,"154","66506.88"
4176,"183","66505.97"
4294,"176","66503.50"
5659,"172","66499.80"
3154,"172","66498.04"
5947,"172","66498.00"
4480,"196","66486.99"
1636,"197","66482.01"
2916,"172","66466.14"
5403,"172","66440.33"
3229,"170","66430.54"
5133,"175","66419.19"
1679,"163","66380.68"
4131,"174","66362.18"
4340,"196","66348.66"
1738,"180","66326.62"
5138,"155","66324.54"
743,"167","66316.15"
3104,"179","66308.41"
2623,"156","66307.54"
1560,"155","66294.81"
5135,"173","66288.37"
5831,"165","66279.56"
5352,"166","66277.43"
2958,"155","66276.03"
5963,"180","66270.55"
4447,"177","66269.11"
708,"181","66264.84"
2552,"163","66259.90"
877,"165","66241.39"
4122,"161","66216.43"
1466,"170","66216.05"
5595,"175","66207.63"
478,"163","66200.54"
1537,"170","66200.50"
662,"166","66174.51"
3031,"149","66174.02"
4187,"170","66151.92"
4077,"166","66150.61"
670,"176","66149.38"
4181,"187","66139.82"
4426,"187","66139.39"
3772,"185","66135.72"
1544,"188","66120.04"
1774,"168","66107.11"
472,"180","66102.31"
2733,"188","66098.72"
1741,"195","66089.48"
2969,"178","66085.48"
4087,"179","66084.81"
3152,"180","66063.77"
3802,"180","66043.08"
5777,"175","66021.12"
2023,"163","66009.40"
4296,"182","65989.93"
4456,"163","65979.78"
3098,"155","65978.02"
3076,"150","65968.90"
5209,"162","65939.89"
2729,"176","65933.36"
1599,"178","65928.59"
5540,"181","65926.90"
1538,"171","65926.17"
3013,"170","65924.49"
1752,"162","65921.50"
5891,"190","65910.29"
426,"171","65899.96"
2702,"154","65886.40"
2976,"190","65866.03"
4331,"180","65864.06"
587,"178","65848.49"
436,"165","65822.77"
558,"162","65819.11"
5921,"173","65797.84"
5950,"155","65791.19"
5128,"176","65780.57"
5222,"161","65758.30"
5690,"184","65752.86"
389,"174","65746.84"
5179,"171","65734.32"
745,"169","65726.28"
930,"166","65724.44"
5534,"177","65714.77"
1853,"170","65708.64"
4277,"176","65706.69"
2687,"174","65690.43"
407,"180","65686.36"
864,"175","65674.90"
5394,"186","65666.42"
1784,"182","65663.67"
5475,"162","65633.92"
5975,"167","65619.69"
5343,"177","65614.43"
2542,"173","65607.66"
5132,"145","65600.08"
2795,"176","65583.13"
4078,"182","65544.45"
1962,"169","65540.15"
514,"164","65538.19"
1852,"164","65536.45"
5822,"183","65531.02"
5504,"188","65529.27"
5594,"175","65503.30"
5908,"170","65487.64"
5877,"165","65472.01"
5624,"184","65453.16"
4286,"160","65441.91"
3891,"166","65369.33"
2820,"179","65343.60"
4555,"187","65341.37"
2828,"181","65310.64"
1833,"180","65285.96"
4433,"156","65272.33"
2873,"189","65263.67"
1818,"161","65260.76"
5760,"169","65259.79"
4291,"170","65249.54"
4220,"153","65248.17"
450,"155","65233.21"
3799,"171","65212.65"
1556,"149","65204.48"
1819,"180","65191.17"
5916,"185","65149.02"
1803,"165","65122.34"
4557,"176","65107.14"
486,"171","65106.36"
3092,"176","65101.17"
4186,"169","65093.48"
4450,"170","65089.44"
2551,"181","65073.20"
5696,"173","65049.23"
4236,"165","65044.09"
4207,"166","65042.12"
4498,"166","65012.86"
1554,"203","65011.04"
2535,"161","64999.56"
2081,"169","64993.29"
1778,"156","64985.13"
5196,"164","64949.74"
2793,"195","64945.99"
5879,"176","64942.73"
2616,"165","64935.69"
1706,"174","64927.93"
5283,"184","64925.52"
746,"176","64907.63"
921,"172","64906.73"
1727,"180","64895.80"
3147,"170","64874.07"
2091,"183","64863.34"
4476,"183","64860.38"
2867,"165","64848.30"
5802,"190","64844.40"
686,"175","64840.21"
2815,"171","64831.44"
3984,"146","64818.93"
2548,"183","64811.82"
5915,"170","64808.55"
2082,"192","64805.82"
667,"185","64791.97"
5445,"164","64791.87"
4587,"158","64789.67"
5252,"180","64788.62"
4346,"179","64786.17"
5345,"184","64770.41"
1988,"192","64764.99"
4197,"180","64741.35"
1960,"174","64726.39"
4253,"171","64709.64"
4383,"188","64706.11"
3862,"185","64690.95"
773,"182","64685.56"
990,"161","64652.82"
2790,"174","64635.53"
457,"167","64635.14"
2671,"167","64633.62"
3016,"173","64632.11"
5362,"171","64596.70"
3757,"161","64592.40"
5381,"196","64592.37"
5965,"190","64589.53"
869,"181","64588.01"
5247,"145","64586.03"
647,"165","64583.89"
5577,"168","64570.28"
738,"176","64564.08"
703,"182","64553.84"
3163,"175","64546.32"
3141,"157","64546.04"
5472,"181","64535.48"
5360,"178","64534.62"
5863,"178","64532.27"
640,"179","64526.79"
3035,"167","64515.51"
5761,"170","64513.54"
4363,"170","64493.72"
4103,"185","64490.45"
5217,"177","64488.57"
5257,"187","64480.74"
4373,"162","64469.24"
3036,"183","64468.01"
5177,"168","64462.30"
4188,"175","64457.43"
5524,"181","64437.00"
2833,"156","64436.35"
1974,"173","64427.20"
5695,"195","64423.66"
5148,"170","64422.97"
5713,"165","64412.26"
5835,"185","64403.06"
1455,"164","64385.34"
3101,"178","64374.99"
5164,"176","64369.21"
944,"174","64348.29"
1424,"154","64346.86"
1528,"170","64336.48"
4335,"150","64333.57"
2559,"187","64316.02"
4492,"165","64312.66"
3226,"174","64305.23"
4201,"177","64281.68"
5967,"189","64252.73"
1522,"167","64245.13"
4235,"183","64234.31"
5373,"139","64230.35"
2980,"174","64226.84"
5335,"163","64209.43"
4446,"156","64204.88"
5906,"168","64204.66"
3769,"166","64186.65"
925,"157","64185.57"
961,"178","64185.08"
5625,"155","64180.93"
2713,"162","64154.10"
5574,"163","64149.96"
2856,"146","64137.35"
5172,"159","64126.29"
2056,"181","64125.18"
5187,"165","64123.91"
4048,"173","64114.67"
4056,"192","64113.22"
5957,"166","64112.52"
3987,"182","64079.00"
2918,"171","64065.51"
4558,"180","64051.04"
1435,"167","64040.88"
5509,"166","64039.95"
1924,"186","64017.41"
5715,"176","64012.93"
2672,"189","64004.51"
3899,"145","63992.69"
1928,"180","63988.94"
4400,"182","63971.44"
5858,"171","63945.91"
5634,"165","63944.72"
2634,"166","63934.91"
2838,"171","63918.96"
2060,"173","63916.48"
579,"166","63915.82"
5772,"163","63909.09"
5650,"166","63899.47"
5200,"178","63877.13"
725,"153","63860.82"
2750,"175","63854.37"
740,"174","63805.75"
5940,"162","63804.11"
5818,"180","63798.80"
5592,"178","63784.94"
881,"166","63780.76"
3829,"174","63757.96"
947,"182","63741.11"
4036,"175","63723.95"
511,"152","63717.78"
3890,"163","63713.32"
3787,"182","63706.91"
3146,"172","63693.61"
3124,"183","63690.04"
692,"164","63683.33"
5987,"182","63680.03"
5182,"145","63678.91"
3803,"177","63677.67"
2933,"163","63672.99"
4388,"176","63626.18"
5942,"193","63622.87"
584,"192","63598.67"
5219,"187","63598.44"
690,"167","63557.13"
953,"169","63555.09"
918,"177","63546.54"
3963,"186","63544.78"
5487,"166","63531.70"
4560,"155","63512.36"
428,"181","63511.17"
3789,"154","63507.61"
5989,"169","63504.19"
3231,"186","63490.34"
1899,"154","63484.61"
1663,"181","63475.82"
697,"154","63474.67"
3073,"166","63469.54"
1403,"167","63468.79"
694,"169","63447.31"
4161,"161","63445.10"
888,"154","63441.50"
553,"174","63433.09"
5629,"155","63431.92"
971,"166","63427.76"
682,"168","63427.18"
1500,"173","63426.85"
5958,"156","63385.90"
5204,"184","63358.48"
2013,"162","63355.13"
5480,"187","63353.14"
2660,"165","63330.24"
698,"162","63322.13"
1515,"173","63319.72"
5679,"159","63316.21"
459,"158","63314.04"
4575,"186","63304.13"
4354,"192","63292.66"
600,"164","63292.16"
1747,"171","63290.32"
445,"165","63286.94"
5732,"170","63275.21"
5347,"165","63266.38"
352,"170","63247.61"
5745,"173","63234.16"
5565,"168","63222.13"
5199,"171","63209.73"
5560,"166","63186.06"
929,"174","63174.81"
382,"164","63172.19"
361,"172","63163.02"
5513,"185","63158.56"
4572,"180","63150.84"
418,"145","63137.72"
5552,"172","63134.93"
4170,"154","63133.13"
5663,"180","63122.71"
5271,"192","63112.66"
2679,"164","63111.05"
1915,"184","63107.63"
5914,"180","63103.22"
2543,"167","63089.62"
2638,"166","63056.85"
425,"154","63056.35"
1717,"169","63056.05"
5369,"157","63051.13"
615,"165","63046.93"
3786,"175","63046.22"
5676,"191","63045.80"
2772,"166","63045.55"
845,"160","63032.06"
2537,"175","62994.41"
4283,"166","62994.34"
410,"188","62993.98"
841,"170","62991.66"
3211,"167","62991.13"
1497,"160","62990.57"
5711,"172","62968.69"
5605,"164","62946.70"
1590,"158","62946.60"
4205,"177","62940.28"
4595,"176","62925.34"
5112,"174","62918.87"
3205,"180","62913.05"
4209,"178","62905.68"
562,"165","62903.04"
2840,"159","62902.93"
1553,"159","62886.58"
502,"166","62836.60"
2930,"170","62807.29"
1932,"181","62807.16"
503,"155","62803.72"
4088,"151","62803.67"
492,"157","62772.72"
3245,"173","62768.16"
5660,"175","62762.96"
2827,"144","62760.31"
1955,"151","62750.22"
4028,"148","62739.49"
3236,"174","62735.34"
839,"178","62722.44"
3079,"174","62719.17"
3069,"155","62692.53"
768,"170","62688.41"
3228,"178","62678.04"
376,"170","62674.92"
5410,"177","62672.18"
509,"155","62660.86"
5586,"159","62650.40"
632,"189","62630.91"
5691,"165","62626.25"
5188,"177","62620.31"
4485,"174","62613.78"
3185,"142","62599.22"
4536,"181","62593.29"
3893,"185","62587.82"
3852,"175","62587.06"
3111,"180","62559.96"
4438,"158","62553.75"
546,"168","62550.26"
4411,"173","62550.12"
5846,"159","62547.23"
2655,"169","62546.28"
5474,"186","62529.32"
5737,"173","62521.36"
4285,"142","62508.06"
3855,"177","62505.89"
2662,"168","62492.14"
5961,"172","62490.77"
5573,"176","62440.30"
468,"160","62420.59"
5492,"171","62408.71"
362,"175","62388.37"
1676,"184","62386.52"
3045,"174","62374.87"
5365,"176","62368.77"
4581,"180","62353.97"
5153,"168","62339.56"
720,"172","62338.85"
685,"169","62334.87"
699,"194","62322.02"
391,"151","62311.95"
1483,"182","62291.41"
1519,"163","62291.02"
3880,"158","62288.82"
1864,"155","62279.19"
404,"178","62275.69"
354,"150","62274.66"
2590,"166","62273.40"
5287,"166","62272.48"
477,"160","62252.60"
1662,"183","62223.83"
573,"179","62218.19"
359,"162","62217.06"
5386,"161","62211.31"
5868,"185","62207.34"
2762,"167","62184.53"
5351,"154","62169.27"
3096,"184","62163.33"
5809,"183","62163.19"
2656,"172","62150.30"
889,"150","62143.65"
2962,"184","62140.71"
3283,"166","62124.38"
4177,"159","62098.77"
5953,"163","62098.68"
394,"172","62098.46"
5968,"163","62098.33"
2567,"173","62089.16"
5094,"170","62086.14"
2557,"178","62080.80"
1687,"170","62079.85"
2749,"160","62065.16"
4037,"170","62060.95"
5740,"150","62047.81"
4226,"173","62034.78"
4244,"176","62033.97"
3140,"199","62011.16"
5226,"171","62006.86"
952,"171","61997.46"
1524,"172","61997.12"
5141,"169","61994.79"
1647,"177","61992.89"
4239,"160","61987.60"
5425,"183","61978.33"
5415,"170","61964.21"
933,"164","61916.86"
5628,"160","61891.90"
3063,"160","61888.11"
858,"156","61886.95"
2995,"183","61865.97"
659,"173","61860.86"
4219,"180","61859.21"
3845,"147","61857.62"
4004,"168","61838.35"
5601,"166","61833.62"
2561,"186","61833.03"
5795,"177","61821.98"
3912,"165","61814.53"
1437,"175","61810.89"
2845,"161","61810.51"
460,"173","61792.57"
2604,"169","61783.29"
1643,"171","61775.90"
4198,"166","61769.58"
2870,"164","61763.89"
711,"150","61760.54"
5664,"170","61749.80"
5724,"173","61747.32"
5422,"181","61734.08"
4249,"171","61725.46"
4301,"189","61721.52"
3942,"167","61718.98"
5126,"179","61717.90"
458,"175","61716.25"
1607,"186","61699.28"
4586,"162","61683.45"
2618,"175","61673.47"
1857,"197","61655.09"
487,"146","61647.52"
4172,"165","61644.67"
564,"178","61633.33"
2077,"178","61630.33"
386,"161","61627.67"
5228,"175","61621.83"
3813,"166","61617.16"
2765,"157","61617.11"
5207,"168","61603.79"
3277,"165","61589.58"
462,"150","61589.48"
1517,"176","61564.42"
1758,"165","61563.76"
367,"148","61562.34"
3867,"163","61559.43"
3175,"169","61546.02"
3251,"197","61526.66"
5313,"160","61525.99"
3999,"177","61525.19"
915,"168","61518.30"
984,"150","61515.67"
4280,"157","61508.97"
513,"169","61507.63"
2953,"166","61498.91"
2804,"177","61496.08"
648,"182","61495.00"
4497,"172","61485.83"
1809,"161","61483.70"
5643,"164","61480.81"
4016,"174","61475.24"
2571,"169","61466.46"
3088,"164","61441.49"
2887,"174","61438.74"
3807,"188","61434.87"
1993,"173","61415.78"
592,"158","61413.82"
3161,"161","61407.41"
932,"164","61401.36"
5773,"157","61382.88"
542,"166","61373.13"
3925,"157","61367.32"
5703,"162","61354.92"
899,"163","61334.67"
5484,"180","61316.08"
753,"175","61298.10"
4195,"164","61287.25"
5531,"149","61286.79"
4502,"178","61266.26"
3964,"171","61260.22"
1942,"155","61258.06"
3833,"168","61246.82"
2846,"170","61246.43"
5828,"178","61240.16"
1406,"161","61238.87"
5289,"164","61232.84"
3039,"179","61222.92"
2723,"167","61212.16"
4514,"154","61212.16"
2938,"186","61209.57"
603,"185","61207.64"
455,"173","61200.73"
1996,"150","61200.67"
4086,"164","61197.23"
5421,"176","61176.49"
3176,"171","61168.59"
4459,"163","61166.89"
5981,"177","61163.51"
392,"190","61158.52"
731,"187","61158.10"
2949,"181","61157.45"
684,"172","61157.31"
5221,"171","61150.07"
623,"171","61141.65"
943,"160","61139.25"
1638,"172","61131.86"
5635,"167","61116.37"
5105,"167","61116.03"
586,"164","61109.48"
709,"168","61109.04"
2884,"166","61103.35"
2906,"160","61075.29"
3804,"156","61070.05"
1794,"171","61062.95"
2831,"166","61060.04"
5423,"184","61058.81"
2675,"166","61054.66"
3049,"173","61053.28"
545,"164","61048.15"
3128,"182","61022.88"
969,"171","61017.14"
5607,"159","61012.97"
1934,"176","61007.19"
847,"167","60991.17"
5439,"176","60979.07"
5883,"179","60949.70"
5246,"170","60913.19"
5178,"180","60908.07"
2540,"176","60892.40"
510,"175","60892.21"
5160,"183","60891.93"
4183,"171","60889.87"
1785,"175","60888.73"
2711,"165","60883.11"
433,"163","60879.57"
1726,"158","60877.70"
5861,"173","60874.09"
3215,"162","60855.98"
970,"164","60844.86"
3224,"163","60807.82"
5113,"180","60803.85"
5668,"157","60800.87"
5924,"148","60793.93"
4519,"181","60791.36"
5949,"161","60772.44"
1987,"160","60764.24"
4284,"166","60761.23"
2593,"167","60755.62"
569,"168","60750.04"
625,"163","60748.50"
4597,"156","60744.59"
669,"168","60742.73"
1518,"156","60739.83"
3054,"186","60720.73"
893,"165","60715.88"
890,"174","60715.68"
1883,"153","60715.39"
480,"181","60711.50"
1829,"163","60706.98"
5783,"169","60706.65"
2635,"177","60680.85"
4596,"153","60638.78"
4233,"171","60626.57"
2059,"165","60623.91"
5937,"161","60619.02"
928,"156","60608.54"
2819,"170","60605.02"
5331,"162","60599.27"
5726,"160","60599.10"
2620,"171","60587.03"
1664,"179","60580.67"
1841,"152","60575.69"
2022,"164","60571.79"
5308,"142","60561.16"
356,"162","60557.75"
5275,"186","60557.66"
5124,"177","60551.82"
3885,"177","60546.13"
5238,"157","60520.41"
3284,"171","60515.74"
380,"167","60514.49"
2742,"161","60510.90"
5392,"166","60510.67"
705,"192","60502.28"
3202,"180","60501.67"
1508,"168","60485.42"
963,"168","60484.00"
4112,"163","60472.88"
2613,"163","60461.31"
4264,"165","60459.88"
4449,"169","60440.29"
5632,"163","60416.80"
5280,"169","60410.99"
706,"157","60389.90"
5512,"166","60387.05"
5829,"164","60362.74"
2824,"186","60360.34"
1684,"173","60359.37"
4478,"187","60339.68"
2573,"167","60333.40"
4273,"180","60333.09"
3759,"182","60322.54"
3775,"180","60315.54"
5305,"186","60310.01"
5298,"166","60306.70"
4074,"159","60301.80"
5962,"177","60301.48"
1865,"179","60276.80"
5786,"163","60271.69"
5516,"175","60257.25"
1811,"182","60252.73"
4381,"157","60248.46"
5801,"172","60248.07"
917,"162","60235.76"
4204,"148","60235.36"
4200,"161","60216.94"
590,"158","60198.67"
4318,"171","60192.93"
645,"180","60190.34"
2701,"168","60189.64"
4542,"185","60181.28"
1870,"152","60171.94"
536,"168","60169.69"
1931,"179","60167.33"
2685,"149","60154.58"
420,"167","60153.52"
5378,"152","60143.21"
3897,"152","60139.29"
5454,"177","60136.25"
1386,"179","60124.36"
481,"161","60122.98"
2787,"164","60116.86"
3043,"171","60116.78"
1613,"158","60115.64"
2960,"158","60111.59"
5980,"167","60103.45"
5213,"168","60103.37"
5812,"170","60101.29"
855,"169","60096.13"
2907,"168","60087.15"
2799,"181","60081.22"
5649,"176","60064.09"
5514,"178","60057.74"
2835,"166","60057.74"
862,"164","60056.51"
3207,"176","60040.38"
3968,"167","60035.16"
1765,"151","60024.23"
467,"156","60023.56"
580,"155","60019.98"
5317,"179","60009.12"
5489,"181","60003.27"
2936,"148","59999.80"
5453,"184","59982.08"
4119,"177","59976.69"
4114,"173","59976.51"
1401,"161","59973.90"
4431,"161","59973.82"
3870,"164","59971.53"
5201,"158","59962.77"
4262,"152","59952.22"
3791,"150","59950.87"
1897,"179","59950.14"
397,"161","59944.05"
2610,"164","59942.18"
3038,"172","59935.27"
4237,"172","59920.65"
3222,"162","59918.42"
951,"159","59917.16"
1476,"173","59914.26"
610,"181","59909.40"
5614,"166","59907.94"
2942,"151","59906.70"
3033,"148","59903.65"
2822,"164","59901.93"
4342,"160","59892.41"
3139,"146","59890.64"
4380,"187","59885.22"
447,"161","59877.63"
5928,"171","59876.34"
2079,"178","59867.84"
1936,"161","59856.17"
3278,"184","59849.47"
5376,"170","59839.14"
2690,"163","59826.98"
3755,"158","59826.08"
4038,"180","59816.99"
4350,"161","59816.51"
4576,"150","59814.19"
5456,"169","59810.37"
4357,"171","59807.58"
406,"172","59794.38"
5194,"171","59777.96"
1791,"187","59775.78"
1582,"165","59767.13"
414,"169","59746.63"
3084,"151","59746.21"
5501,"180","59729.94"
4214,"171","59721.18"
3835,"160","59716.52"
432,"148","59716.00"
5913,"157","59709.23"
2861,"166","59707.77"
3819,"176","59703.85"
2598,"168","59696.70"
5903,"167","59695.69"
5429,"175","59692.60"
642,"177","59675.25"
5768,"161","59665.35"
5476,"154","59663.56"
488,"167","59658.96"
3836,"179","59644.41"
5584,"169","59640.33"
819,"165","59638.85"
4191,"158","59631.91"
3242,"166","59627.75"
718,"157","59624.81"
854,"171","59623.90"
5215,"185","59621.87"
4206,"171","59615.93"
1930,"168","59608.60"
4472,"174","59594.31"
5391,"152","59587.85"
5152,"164","59586.42"
5966,"165","59571.36"
1860,"161","59566.56"
469,"162","59562.77"
2968,"186","59553.33"
741,"169","59551.19"
1390,"154","59546.47"
3941,"176","59545.13"
1671,"166","59544.29"
1578,"156","59540.17"
5206,"161","59528.56"
5815,"156","59524.48"
974,"160","59515.39"
3173,"173","59509.10"
4547,"165","59493.42"
5887,"149","59487.29"
4275,"182","59481.78"
1563,"177","59477.94"
4071,"167","59472.13"
5680,"184","59459.42"
2912,"167","59453.66"
5900,"158","59448.91"
5302,"147","59430.99"
2859,"177","59426.90"
5218,"161","59426.82"
5640,"177","59413.06"
1479,"172","59397.66"
3109,"176","59393.10"
5977,"166","59392.84"
3830,"172","59384.98"
5566,"150","59360.64"
2966,"159","59357.85"
1562,"169","59356.79"
3889,"177","59354.18"
4063,"150","59329.30"
3115,"174","59317.02"
5766,"160","59316.04"
808,"161","59308.58"
3938,"166","59308.29"
4289,"156","59297.38"
4585,"149","59293.08"
1991,"169","59291.06"
2538,"166","59286.27"
4014,"155","59277.40"
5722,"166","59277.35"
3877,"173","59267.66"
3856,"172","59266.37"
4511,"171","59258.09"
5951,"168","59246.44"
814,"167","59245.16"
3145,"183","59235.74"
5235,"157","59231.86"
4033,"149","59229.53"
3178,"171","59225.05"
3203,"165","59224.72"
913,"173","59213.23"
5122,"171","59207.15"
1847,"180","59197.07"
3288,"169","59196.56"
996,"168","59188.77"
939,"170","59183.17"
1981,"170","59178.81"
830,"164","59173.66"
880,"145","59163.64"
3010,"160","59163.56"
5277,"177","59154.84"
4423,"153","59151.54"
799,"171","59134.99"
3044,"157","59126.77"
4173,"168","59126.77"
2100,"153","59125.87"
5506,"169","59110.93"
2521,"166","59102.50"
3179,"172","59099.39"
3112,"164","59098.65"
2677,"156","59091.61"
419,"155","59090.73"
1594,"166","59086.45"
2575,"170","59083.85"
4479,"181","59056.66"
5563,"171","59050.74"
1961,"147","59027.80"
2525,"148","59012.45"
5096,"170","58997.11"
550,"175","58993.18"
4321,"168","58991.85"
1927,"176","58989.94"
5753,"175","58982.63"
4503,"191","58972.10"
5441,"169","58955.70"
2984,"166","58953.71"
2857,"174","58951.00"
5399,"165","58950.63"
5116,"174","58936.91"
3181,"154","58907.75"
5306,"156","58904.33"
4121,"155","58890.32"
3842,"143","58887.38"
2721,"149","58886.29"
1482,"153","58880.66"
5657,"168","58874.62"
795,"161","58873.96"
5123,"168","58870.00"
895,"167","58869.49"
5944,"168","58862.47"
434,"149","58862.19"
5580,"172","58861.55"
791,"166","58860.18"
3779,"160","58855.15"
2053,"173","58853.83"
5119,"160","58847.56"
4148,"153","58841.23"
1542,"174","58827.43"
4550,"186","58827.31"
656,"164","58826.14"
3000,"167","58816.62"
5171,"149","58815.05"
1807,"158","58813.96"
5997,"161","58797.16"
2039,"196","58788.77"
663,"159","58785.09"
3131,"153","58781.13"
2659,"187","58774.62"
1602,"157","58772.03"
571,"168","58771.96"
5374,"155","58765.86"
902,"163","58760.07"
3130,"177","58735.19"
5848,"161","58731.03"
2740,"161","58714.84"
5775,"173","58709.67"
3934,"156","58700.17"
1950,"181","58693.58"
4102,"184","58692.19"
5284,"183","58692.02"
2946,"166","58680.61"
2546,"168","58679.46"
2528,"173","58675.14"
557,"165","58669.22"
4599,"166","58668.09"
5435,"171","58663.82"
758,"178","58653.91"
1464,"165","58653.82"
440,"160","58653.04"
1629,"155","58644.09"
5295,"152","58642.86"
5638,"156","58641.15"
1411,"166","58637.96"
3825,"173","58626.77"
1444,"175","58614.08"
2925,"167","58609.04"
989,"159","58605.17"
2854,"162","58595.30"
4304,"175","58578.17"
3249,"191","58569.36"
3210,"172","58564.35"
3221,"164","58557.95"
5845,"167","58556.12"
5451,"183","58555.82"
3944,"175","58551.73"
5559,"152","58549.56"
3113,"155","58547.93"
5608,"178","58539.86"
5272,"154","58532.08"
2991,"184","58517.15"
2891,"161","58515.47"
5811,"166","58514.90"
530,"175","58514.76"
1832,"176","58505.18"
5232,"168","58504.15"
4232,"186","58500.31"
2736,"154","58482.26"
704,"160","58479.07"
443,"159","58477.15"
5170,"163","58475.66"
3159,"170","58471.87"
5757,"167","58463.25"
2876,"185","58461.69"
3878,"167","58452.06"
5642,"182","58447.27"
724,"154","58446.37"
5853,"169","58444.68"
1911,"173","58444.11"
541,"190","58430.89"
983,"178","58420.20"
1871,"184","58419.96"
4574,"154","58411.98"
865,"172","58406.90"
2624,"138","58392.85"
1689,"186","58391.36"
5613,"147","58388.29"
570,"163","58384.22"
5612,"153","58377.05"
4109,"173","58363.33"
5370,"166","58336.10"
2719,"173","58326.80"
3846,"145","58323.89"
3208,"150","58321.59"
3977,"153","58320.57"
2752,"158","58319.06"
3017,"170","58312.01"
4316,"183","58310.91"
5544,"155","58302.62"
3234,"173","58301.50"
370,"152","58288.18"
3142,"183","58282.00"
5993,"162","58279.19"
5357,"180","58274.21"
5742,"165","58260.07"
2744,"172","58258.16"
5157,"153","58240.79"
483,"170","58237.50"
2046,"183","58216.25"
2652,"195","58199.69"
5097,"161","58189.17"
2042,"156","58181.01"
3919,"163","58179.53"
2767,"175","58178.05"
853,"178","58170.08"
5363,"188","58164.44"
4032,"176","58164.10"
5734,"175","58160.72"
908,"164","58160.32"
5776,"169","58150.70"
4319,"176","58145.76"
1764,"165","58145.66"
5162,"170","58136.19"
975,"160","58134.46"
987,"178","58128.42"
3269,"167","58121.78"
4594,"171","58120.85"
5931,"194","58115.75"
689,"169","58114.03"
5498,"168","58113.46"
567,"166","58112.67"
4556,"185","58111.87"
965,"161","58086.13"
897,"162","58083.19"
3195,"173","58083.16"
842,"177","58079.08"
4338,"166","58059.50"
5307,"162","58045.50"
2923,"165","58033.34"
3188,"155","58028.73"
3822,"151","58014.68"
3955,"166","57998.10"
5106,"162","57996.43"
522,"179","57994.23"
866,"175","57989.46"
1645,"157","57982.96"
3002,"160","57964.80"
3857,"179","57963.57"
2911,"177","57962.44"
2996,"173","57961.89"
3218,"176","57960.88"
5344,"187","57956.36"
3831,"165","57951.87"
2881,"162","57942.28"
598,"151","57942.18"
5286,"181","57929.77"
5591,"191","57929.04"
2963,"182","57915.28"
1976,"167","57902.35"
5216,"173","57900.16"
3058,"165","57899.42"
1772,"184","57890.91"
5842,"159","57872.08"
387,"171","57856.25"
3838,"159","57851.10"
4155,"159","57843.27"
5281,"174","57833.55"
4224,"143","57832.21"
1653,"176","57822.25"
5790,"167","57820.45"
5510,"174","57806.91"
1913,"168","57804.24"
5557,"159","57798.99"
3198,"167","57797.49"
3926,"189","57795.56"
2939,"141","57782.72"
807,"156","57777.24"
1744,"179","57775.52"
5788,"160","57775.09"
5090,"164","57764.82"
1571,"169","57763.19"
2751,"162","57760.41"
5117,"179","57751.14"
2823,"168","57748.90"
620,"170","57740.17"
1722,"184","57739.33"
4159,"177","57738.98"
695,"166","57736.67"
923,"188","57734.26"
574,"168","57731.04"
5515,"171","57728.23"
3285,"178","57727.12"
5770,"159","57720.20"
4364,"177","57714.64"
5479,"160","57684.63"
5933,"171","57677.25"
1816,"189","57674.37"
5978,"186","57670.81"
796,"176","57661.86"
2047,"168","57656.97"
816,"165","57648.87"
4324,"153","57638.73"
5387,"167","57630.64"
1939,"159","57627.78"
1604,"181","57624.62"
3048,"160","57616.10"
2628,"170","57604.73"
4402,"162","57601.14"
783,"166","57600.24"
775,"159","57591.30"
3832,"179","57582.32"
5743,"166","57580.73"
860,"164","57573.34"
3866,"185","57570.98"
679,"172","57556.79"
3827,"172","57543.33"
5935,"164","57540.69"
1842,"197","57539.26"
4031,"177","57532.01"
