product_id,store_id,customer_id,sale_date,quantity,total_price,channel,heard_about_us,sales_associate_id
2,6,546,2023-12-15,4,307.56,In-Store,,22
4,4,3065,2023-12-09,5,327.76,In-Store,,14
11,6,380,2024-09-15,5,239.06,In-Store,,21
18,6,386,2024-03-16,3,350.55,In-Store,,21
21,9999,3193,2024-07-28,2,263.46,Online,Google,25
12,9999,260,2023-12-10,3,69.06,Online,Friend,25
11,9999,1,2023-10-25,2,33.25,Online,Facebook,25
11,9999,1432,2023-12-09,1,108.53,Online,Google,25
1,2,1430,2024-07-07,5,412.17,In-Store,,6
13,6,1102,2024-01-06,4,201.46,In-Store,,22
4,4,800,2024-08-29,5,242.74,In-Store,,14
5,9999,4894,2024-03-01,3,152.38,Online,Other,25
18,9999,2566,2024-05-20,2,450.83,Online,YouTube,25
17,9999,2403,2024-05-19,5,312.37,Online,Friend,25
19,1,3879,2024-08-16,2,473.11,In-Store,,2
21,9999,2636,2023-12-03,1,82.28,Online,Google,25
2,5,539,2024-01-19,5,63.11,In-Store,,18
15,6,1720,2024-02-19,1,78.8,In-Store,,22
14,9999,209,2024-01-13,5,280.54,Online,Instagram,25
11,4,24,2024-02-06,3,342.83,In-Store,,14
13,1,836,2024-05-05,5,334.12,In-Store,,2
12,9999,4021,2024-03-26,3,392.74,Online,YouTube,25
10,9999,2930,2024-06-06,5,372.99,Online,Instagram,25
1,5,1532,2023-11-09,2,28.01,In-Store,,18
18,9999,3335,2023-10-26,3,150.29,Online,Friend,25
18,9999,3629,2024-07-05,2,175.73,Online,Other,25
12,9999,2547,2023-10-06,1,180.61,Online,Google,25
2,5,19,2024-05-04,2,239.84,In-Store,,18
15,9999,4746,2024-09-29,4,335.54,Online,Other,25
13,9999,760,2023-11-08,4,301.74,Online,Facebook,25
12,5,824,2024-04-12,2,412.23,In-Store,,18
18,6,1680,2023-10-06,4,426.96,In-Store,,22
12,9999,4817,2024-05-11,3,278.29,Online,Friend,25
15,9999,505,2024-09-29,4,299.85,Online,Facebook,25
14,4,235,2024-07-08,1,413.9,In-Store,,14
14,3,171,2024-09-09,5,329.6,In-Store,,10
1,5,89,2024-03-25,2,361.59,In-Store,,18
5,3,223,2024-02-04,5,386.15,In-Store,,9
19,2,1595,2024-03-09,5,72.65,In-Store,,5
18,3,697,2024-02-16,4,116.21,In-Store,,9
8,6,926,2024-08-24,4,447.49,In-Store,,21
18,9999,4226,2024-10-03,1,322.34,Online,Instagram,25
8,9999,1915,2024-07-28,4,312.85,Online,Facebook,25
7,1,769,2024-09-12,3,132.86,In-Store,,2
15,9999,103,2024-06-03,4,441.58,Online,Facebook,25
16,2,4178,2024-02-19,4,390.5,In-Store,,6
16,9999,336,2023-10-24,5,367.83,Online,Other,25
6,9999,1415,2024-02-11,1,418.66,Online,Facebook,25
2,9999,2501,2024-02-01,3,269.15,Online,YouTube,25
4,9999,4946,2023-11-09,4,267.16,Online,Friend,25
9,9999,4802,2024-03-19,3,248.39,Online,YouTube,25
5,9999,2792,2024-06-15,5,303.78,Online,Other,25
21,9999,1527,2024-06-25,5,161.43,Online,YouTube,25
4,9999,4085,2024-08-23,1,359.12,Online,Other,25
4,2,287,2023-11-23,4,256.25,In-Store,,5
8,4,486,2024-05-11,3,374.65,In-Store,,14
11,9999,745,2024-08-17,4,127.15,Online,YouTube,25
17,9999,944,2024-01-14,2,216.08,Online,Facebook,25
2,4,670,2024-06-15,3,431.2,In-Store,,14
18,9999,3015,2024-07-28,3,213.94,Online,Instagram,25
13,1,1122,2024-02-15,1,324.26,In-Store,,3
4,3,1088,2024-05-17,3,24.73,In-Store,,10
21,9999,2768,2024-06-01,2,206.66,Online,Instagram,25
8,9999,2726,2024-03-25,1,323.83,Online,Instagram,25
8,4,4752,2024-03-03,3,463.53,In-Store,,13
11,9999,222,2023-12-11,5,83.64,Online,Google,25
10,3,3598,2024-09-28,5,466.59,In-Store,,9
5,9999,2882,2024-09-18,3,243.77,Online,Other,25
2,6,883,2024-07-27,4,140.34,In-Store,,23
15,4,827,2023-10-10,4,130.85,In-Store,,14
10,3,559,2024-02-12,3,166.48,In-Store,,11
10,2,141,2023-10-20,2,172.2,In-Store,,6
18,9999,1879,2024-07-25,1,140.0,Online,Friend,25
18,9999,2407,2024-01-31,2,56.69,Online,Facebook,25
14,2,1086,2024-03-14,5,475.25,In-Store,,6
15,9999,1000,2024-05-13,3,140.65,Online,Facebook,25
9,9999,947,2024-02-27,2,497.86,Online,Other,25
7,9999,4318,2024-05-15,2,152.03,Online,Facebook,25
10,6,357,2023-11-02,2,106.61,In-Store,,22
15,2,3912,2024-03-08,1,307.62,In-Store,,5
2,9999,426,2024-09-08,4,133.38,Online,Google,25
20,2,1305,2024-09-08,5,453.28,In-Store,,5
4,9999,6,2024-09-29,5,183.91,Online,Other,25
15,9999,2996,2024-08-12,3,347.55,Online,Friend,25
8,5,1304,2024-08-30,1,273.17,In-Store,,18
12,5,820,2024-06-28,1,287.25,In-Store,,18
19,9999,4739,2024-01-19,5,487.15,Online,Google,25
4,9999,817,2023-12-14,5,317.77,Online,Google,25
4,9999,4071,2023-11-25,5,132.87,Online,Other,25
1,3,1602,2024-04-11,3,111.06,In-Store,,9
7,9999,2325,2024-04-30,5,345.05,Online,Google,25
15,9999,1046,2024-08-12,1,149.79,Online,Facebook,25
10,9999,1216,2024-04-05,3,392.08,Online,Instagram,25
20,2,664,2023-11-19,4,127.99,In-Store,,5
5,5,1399,2024-07-21,2,21.82,In-Store,,18
10,9999,2085,2024-01-22,4,261.31,Online,Friend,25
4,9999,1109,2024-06-06,1,457.14,Online,YouTube,25
16,9999,4422,2024-04-21,5,227.2,Online,Instagram,25
5,9999,2485,2024-08-19,1,293.07,Online,Friend,25
6,2,306,2023-12-04,3,332.7,In-Store,,5
15,9999,3145,2024-03-15,5,299.8,Online,YouTube,25
5,3,4428,2023-11-15,2,60.92,In-Store,,11
19,6,462,2024-06-02,1,224.59,In-Store,,21
4,2,171,2023-12-31,1,45.27,In-Store,,6
5,9999,3824,2023-12-20,4,207.13,Online,Other,25
5,6,755,2024-07-05,1,206.7,In-Store,,21
1,5,276,2024-06-01,1,123.49,In-Store,,18
12,6,3863,2023-11-05,3,134.79,In-Store,,23
8,6,747,2024-03-11,3,431.65,In-Store,,22
18,2,389,2024-06-21,3,261.4,In-Store,,6
6,9999,878,2023-12-01,2,304.28,Online,Google,25
6,6,1573,2024-09-08,4,112.97,In-Store,,22
11,9999,928,2024-08-29,1,86.89,Online,Other,25
7,9999,709,2024-07-10,1,94.03,Online,Facebook,25
15,5,202,2023-12-23,3,37.79,In-Store,,17
18,9999,1429,2024-01-06,3,96.83,Online,Google,25
6,3,3081,2024-03-26,3,427.45,In-Store,,9
8,3,630,2024-08-27,4,308.92,In-Store,,9
20,9999,439,2023-11-18,2,204.74,Online,YouTube,25
10,3,1299,2023-11-22,2,231.66,In-Store,,10
15,3,98,2024-04-16,2,100.33,In-Store,,10
9,9999,2914,2024-06-25,3,471.05,Online,YouTube,25
6,2,355,2023-11-06,3,306.74,In-Store,,6
5,9999,3001,2024-06-13,3,310.06,Online,Friend,25
9,1,1549,2024-08-18,4,59.89,In-Store,,1
10,9999,4191,2024-09-09,5,253.19,Online,Instagram,25
4,6,4940,2024-07-10,1,78.97,In-Store,,21
12,2,1517,2024-05-10,1,66.02,In-Store,,6
6,9999,2090,2024-05-26,1,64.83,Online,Other,25
9,9999,1751,2024-02-18,4,313.31,Online,Other,25
17,9999,3407,2024-06-22,5,32.84,Online,YouTube,25
17,9999,3025,2024-06-29,3,493.3,Online,Friend,25
9,3,1090,2024-02-20,3,324.15,In-Store,,9
12,9999,2396,2024-05-26,2,323.38,Online,Other,25
10,2,1745,2024-04-26,4,274.49,In-Store,,7
17,1,2096,2024-08-12,5,490.18,In-Store,,2
15,6,465,2024-07-25,4,455.55,In-Store,,22
17,6,877,2023-12-24,3,274.37,In-Store,,22
17,9999,4878,2023-11-15,3,199.1,Online,Google,25
8,9999,1301,2023-11-05,3,218.11,Online,Other,25
21,3,3598,2023-11-05,5,304.84,In-Store,,9
4,6,167,2024-07-01,1,367.45,In-Store,,21
21,3,456,2024-09-11,2,172.72,In-Store,,9
12,9999,1671,2024-07-02,2,39.95,Online,Friend,25
3,5,2242,2023-11-15,1,51.25,In-Store,,18
4,1,470,2024-02-15,2,360.82,In-Store,,2
7,9999,3502,2024-08-11,4,177.49,Online,Friend,25
19,1,749,2024-09-17,2,360.4,In-Store,,1
15,9999,636,2024-05-02,2,444.63,Online,Other,25
16,3,230,2023-10-04,5,240.75,In-Store,,10
15,5,4842,2023-10-26,1,284.91,In-Store,,18
8,9999,3898,2024-04-17,2,486.13,Online,Friend,25
19,9999,1174,2024-08-09,4,185.62,Online,Friend,25
10,9999,3390,2024-09-26,1,60.48,Online,Friend,25
21,9999,4992,2024-01-28,4,245.91,Online,Instagram,25
20,9999,3785,2024-02-14,1,50.23,Online,Facebook,25
12,9999,3263,2024-06-08,4,376.96,Online,Google,25
1,5,336,2024-07-21,1,21.55,In-Store,,18
1,9999,4093,2024-04-11,1,418.09,Online,Instagram,25
5,9999,1151,2024-05-11,2,367.95,Online,Other,25
13,9999,4585,2023-12-24,2,439.51,Online,YouTube,25
4,9999,293,2024-02-25,1,462.9,Online,Google,25
3,5,917,2024-04-18,5,114.05,In-Store,,18
1,6,325,2024-03-20,4,229.46,In-Store,,21
4,9999,2307,2023-11-25,5,166.36,Online,Friend,25
8,9999,1471,2024-09-13,5,91.91,Online,YouTube,25
4,9999,4649,2024-08-05,4,143.5,Online,Google,25
11,1,516,2024-04-03,4,78.34,In-Store,,2
16,6,162,2024-03-18,2,410.12,In-Store,,21
20,9999,3199,2024-05-11,3,176.88,Online,Other,25
9,9999,1284,2023-11-26,1,425.35,Online,YouTube,25
9,6,17,2024-06-03,1,179.04,In-Store,,22
6,9999,2412,2024-07-23,2,484.83,Online,Friend,25
7,9999,2008,2024-06-17,3,106.13,Online,Other,25
15,6,1592,2024-05-10,3,261.53,In-Store,,22
5,9999,20,2024-01-25,2,27.98,Online,Other,25
7,3,1068,2024-09-30,1,132.85,In-Store,,10
15,9999,2295,2023-11-18,3,268.67,Online,Facebook,25
17,9999,4008,2024-10-02,5,25.22,Online,Google,25
2,9999,360,2024-06-18,3,313.83,Online,Instagram,25
19,5,1431,2024-03-27,4,207.88,In-Store,,18
19,6,575,2024-08-02,1,323.73,In-Store,,22
21,1,341,2024-04-02,3,400.16,In-Store,,2
14,6,3335,2024-06-17,5,177.27,In-Store,,23
12,9999,3833,2024-02-18,4,364.14,Online,Facebook,25
21,2,1736,2024-09-27,1,185.39,In-Store,,5
21,5,1430,2024-02-02,5,456.28,In-Store,,18
5,6,1422,2024-08-02,4,388.41,In-Store,,22
9,5,2502,2023-12-20,3,81.48,In-Store,,18
11,9999,2254,2024-06-28,1,110.77,Online,Other,25
1,9999,1273,2024-07-26,1,427.9,Online,Friend,25
14,9999,2674,2024-06-16,5,161.07,Online,Google,25
18,9999,1411,2023-10-23,2,85.5,Online,YouTube,25
11,4,2005,2024-08-15,2,187.57,In-Store,,13
6,5,1086,2023-12-08,5,307.36,In-Store,,18
16,9999,3020,2024-03-30,3,310.3,Online,Other,25
1,9999,1812,2024-02-24,5,282.65,Online,Facebook,25
8,9999,3824,2024-09-28,4,55.15,Online,YouTube,25
15,6,944,2024-06-01,1,67.66,In-Store,,21
3,6,1736,2024-08-09,5,71.82,In-Store,,21
3,9999,2898,2024-09-30,2,312.59,Online,Google,25
3,3,927,2024-04-21,3,281.77,In-Store,,9
19,6,526,2024-02-04,4,116.96,In-Store,,21
12,9999,186,2024-06-08,3,445.75,Online,Instagram,25
12,9999,528,2024-09-30,1,334.66,Online,Instagram,25
1,9999,4738,2024-07-07,3,161.55,Online,Instagram,25
5,9999,3764,2024-02-24,4,128.14,Online,Other,25
13,9999,2752,2024-04-14,4,291.61,Online,Friend,25
21,9999,3384,2024-01-15,2,285.73,Online,Friend,25
7,5,1352,2024-06-14,4,408.73,In-Store,,18
21,9999,823,2023-12-14,1,168.51,Online,Other,25
2,6,892,2024-08-12,3,129.77,In-Store,,23
9,1,1524,2024-02-25,4,366.18,In-Store,,2
8,5,252,2023-11-20,4,341.73,In-Store,,18
4,9999,2305,2024-07-05,2,262.98,Online,Other,25
17,9999,519,2024-05-03,4,258.67,Online,Other,25
18,9999,4875,2024-07-24,3,455.97,Online,YouTube,25
18,3,1095,2024-08-10,4,144.59,In-Store,,11
17,9999,4829,2024-06-19,4,404.54,Online,Other,25
10,9999,2734,2024-03-19,5,239.96,Online,Facebook,25
10,9999,2785,2023-12-02,3,352.13,Online,Other,25
21,9999,2291,2023-11-23,2,78.62,Online,Instagram,25
10,9999,4846,2024-06-14,5,211.74,Online,Friend,25
15,2,257,2024-01-18,3,404.1,In-Store,,5
12,6,1448,2023-11-26,5,282.27,In-Store,,22
7,9999,1941,2023-12-22,5,182.43,Online,Other,25
1,6,267,2024-07-03,2,334.09,In-Store,,22
20,3,1689,2024-06-29,2,435.85,In-Store,,10
15,1,262,2023-10-07,2,70.65,In-Store,,3
4,9999,1810,2024-06-25,1,374.28,Online,Instagram,25
15,9999,2876,2024-05-01,1,255.46,Online,YouTube,25
18,5,1607,2024-06-08,4,88.19,In-Store,,19
21,3,1445,2024-09-29,1,181.71,In-Store,,10
10,1,561,2023-11-27,2,285.53,In-Store,,2
8,9999,2652,2024-09-15,5,123.56,Online,Instagram,25
12,9999,2283,2024-03-08,5,450.37,Online,YouTube,25
14,5,1303,2024-08-07,4,122.2,In-Store,,18
7,9999,1656,2024-09-06,1,226.62,Online,Instagram,25
21,4,4575,2023-11-08,5,87.78,In-Store,,15
10,9999,1255,2024-09-24,4,251.08,Online,YouTube,25
8,9999,3253,2023-12-08,4,399.29,Online,Other,25
19,3,851,2023-10-23,3,37.34,In-Store,,9
21,4,1053,2024-09-26,5,170.59,In-Store,,13
19,5,1684,2024-05-28,3,57.79,In-Store,,19
4,2,687,2024-05-08,1,173.52,In-Store,,6
1,9999,1394,2024-09-22,4,379.29,Online,Instagram,25
17,9999,339,2024-05-20,4,363.95,Online,Other,25
8,5,4505,2024-02-28,2,101.5,In-Store,,18
11,9999,1407,2023-10-16,2,305.45,Online,Friend,25
12,9999,3269,2023-12-31,1,115.65,Online,Friend,25
8,4,1629,2024-03-30,4,57.7,In-Store,,13
1,5,33,2024-06-11,4,329.95,In-Store,,18
15,9999,4004,2024-09-17,4,461.73,Online,Other,25
10,9999,3442,2024-05-29,3,436.55,Online,Instagram,25
13,2,1613,2024-02-18,2,383.73,In-Store,,6
2,5,457,2024-06-13,4,372.61,In-Store,,17
15,1,479,2024-07-21,2,417.1,In-Store,,1
13,4,158,2024-06-01,4,41.41,In-Store,,14
17,9999,2958,2024-07-14,2,224.74,Online,Friend,25
17,9999,3357,2024-08-15,3,186.15,Online,Facebook,25
13,9999,2087,2024-05-29,4,150.15,Online,Other,25
9,9999,526,2024-01-12,2,342.79,Online,Other,25
9,4,1602,2024-05-30,5,229.26,In-Store,,13
7,1,44,2024-02-15,5,398.04,In-Store,,2
3,1,998,2023-11-16,2,23.71,In-Store,,2
19,9999,1766,2023-11-03,5,323.07,Online,Friend,25
3,9999,4640,2024-03-31,1,262.86,Online,Google,25
4,9999,4377,2024-06-04,4,440.12,Online,Instagram,25
14,9999,2724,2024-04-07,1,66.72,Online,Friend,25
12,9999,3741,2023-10-12,4,377.34,Online,Google,25
2,5,1034,2024-04-30,4,362.14,In-Store,,18
14,9999,1075,2024-04-30,3,306.61,Online,YouTube,25
5,9999,4247,2024-01-12,5,127.93,Online,Friend,25
14,2,1690,2024-07-02,1,254.0,In-Store,,5
3,9999,3776,2024-07-20,3,293.29,Online,Facebook,25
11,5,1128,2023-12-09,4,344.66,In-Store,,18
12,3,513,2024-03-29,5,138.58,In-Store,,10
3,4,904,2024-05-26,2,173.83,In-Store,,14
13,9999,1758,2024-03-10,5,72.66,Online,Friend,25
4,9999,2702,2024-04-30,3,276.7,Online,Friend,25
6,9999,4383,2023-11-09,1,436.85,Online,YouTube,25
4,9999,1920,2023-10-27,3,31.28,Online,YouTube,25
13,6,102,2024-08-31,4,169.36,In-Store,,21
17,3,1167,2024-07-21,3,234.01,In-Store,,10
4,9999,4222,2023-12-10,4,124.48,Online,Instagram,25
5,6,328,2024-07-27,3,264.85,In-Store,,22
12,1,476,2023-10-11,2,389.37,In-Store,,2
10,2,4031,2024-04-24,3,45.87,In-Store,,7
3,5,715,2024-04-17,3,61.65,In-Store,,18
1,9999,3473,2024-07-27,3,392.74,Online,Google,25
20,3,1287,2024-03-30,4,422.66,In-Store,,10
2,9999,3449,2024-04-10,4,323.25,Online,Google,25
8,3,778,2024-05-05,4,231.49,In-Store,,10
2,6,918,2024-06-21,3,117.43,In-Store,,22
17,9999,1524,2024-07-19,1,453.01,Online,Other,25
9,5,289,2023-11-18,5,373.15,In-Store,,18
17,9999,1501,2024-07-05,4,373.28,Online,Friend,25
7,9999,1108,2024-09-21,1,121.36,Online,Friend,25
13,1,4164,2024-08-27,3,452.55,In-Store,,2
16,3,4028,2023-12-09,5,283.57,In-Store,,9
20,1,710,2024-05-10,4,356.27,In-Store,,2
15,9999,4929,2023-12-08,3,220.03,Online,Friend,25
19,1,1450,2024-04-24,2,326.54,In-Store,,2
18,3,1673,2024-07-22,2,385.72,In-Store,,10
14,1,172,2023-11-18,5,294.22,In-Store,,2
8,1,1535,2023-11-20,4,470.87,In-Store,,2
8,1,408,2023-12-18,3,459.61,In-Store,,2
9,3,1380,2023-12-02,1,372.48,In-Store,,9
4,4,435,2024-04-26,2,181.91,In-Store,,14
8,9999,4668,2024-08-10,4,434.18,Online,Instagram,25
18,1,1688,2023-10-16,5,99.0,In-Store,,2
17,9999,3475,2024-09-26,5,233.23,Online,Facebook,25
19,9999,3676,2024-04-06,4,255.64,Online,Instagram,25
21,3,1607,2024-02-14,3,164.01,In-Store,,10
3,9999,2300,2024-04-20,2,493.83,Online,YouTube,25
7,4,2008,2024-03-06,2,348.3,In-Store,,14
3,4,1461,2024-09-13,1,35.31,In-Store,,14
2,9999,2555,2023-10-04,1,486.74,Online,Facebook,25
9,5,852,2024-01-22,4,35.37,In-Store,,17
6,9999,1996,2024-09-14,4,366.96,Online,Instagram,25
7,6,1016,2024-04-11,2,169.43,In-Store,,22
17,1,614,2024-07-16,4,438.14,In-Store,,3
16,5,1456,2024-06-01,5,429.71,In-Store,,18
4,6,288,2024-03-14,1,257.61,In-Store,,22
18,9999,1093,2024-05-02,1,360.1,Online,Friend,25
11,2,163,2024-06-14,4,348.25,In-Store,,6
8,4,1178,2024-04-12,3,349.97,In-Store,,14
3,3,753,2024-09-28,3,64.19,In-Store,,10
9,2,1335,2024-02-09,4,44.73,In-Store,,6
7,3,1008,2024-04-17,5,198.58,In-Store,,10
6,9999,540,2023-12-19,5,303.55,Online,Other,25
21,1,93,2023-11-09,1,256.47,In-Store,,1
1,5,1041,2024-07-30,2,330.41,In-Store,,18
9,6,1,2023-12-29,3,107.86,In-Store,,22
1,9999,1798,2023-12-11,5,281.65,Online,Friend,25
10,5,719,2024-01-21,3,420.08,In-Store,,18
18,4,3397,2024-08-03,5,329.86,In-Store,,14
17,9999,3986,2024-09-18,3,309.07,Online,Other,25
6,9999,64,2024-05-11,2,366.42,Online,Facebook,25
13,9999,4530,2023-12-22,4,260.58,Online,Other,25
7,4,3854,2024-02-12,3,198.64,In-Store,,13
10,6,35,2023-11-20,4,358.48,In-Store,,22
19,2,1175,2024-05-18,3,378.68,In-Store,,6
1,9999,4140,2023-10-31,1,126.8,Online,Facebook,25
12,9999,3773,2024-01-05,3,29.15,Online,Facebook,25
6,9999,3454,2024-02-20,4,166.84,Online,Other,25
12,3,25,2024-08-29,5,155.0,In-Store,,9
21,9999,3634,2024-02-27,2,67.06,Online,Other,25
14,3,20,2023-11-03,2,89.83,In-Store,,11
7,9999,4551,2024-01-05,2,406.62,Online,Friend,25
3,4,499,2024-03-07,1,89.35,In-Store,,13
17,4,4940,2024-06-14,3,74.34,In-Store,,15
13,9999,3919,2024-04-17,5,137.41,Online,Google,25
7,9999,2014,2023-10-29,5,113.93,Online,Google,25
15,4,1226,2024-06-28,5,265.94,In-Store,,13
12,9999,4201,2024-10-02,1,480.6,Online,Google,25
14,3,1164,2024-06-15,1,457.3,In-Store,,9
8,9999,2725,2023-12-13,1,255.75,Online,Friend,25
18,1,206,2024-02-17,2,371.72,In-Store,,2
13,1,1614,2024-05-31,3,463.32,In-Store,,1
7,1,3799,2024-07-30,2,305.24,In-Store,,2
5,2,1264,2024-05-12,4,338.08,In-Store,,5
3,5,464,2024-03-05,4,214.0,In-Store,,18
15,9999,4410,2023-11-29,4,481.68,Online,Other,25
20,9999,3950,2024-10-01,1,275.73,Online,Google,25
2,4,271,2024-03-10,5,230.17,In-Store,,13
12,1,2100,2023-10-13,4,154.7,In-Store,,3
5,9999,3178,2024-05-11,1,46.56,Online,Facebook,25
5,2,891,2023-11-01,5,352.6,In-Store,,5
17,9999,4396,2023-11-18,3,394.37,Online,Google,25
18,9999,3350,2023-11-13,4,58.91,Online,Google,25
10,6,176,2024-04-21,4,134.34,In-Store,,22
6,9999,2167,2023-10-28,4,213.42,Online,Google,25
18,4,2853,2024-05-25,4,387.43,In-Store,,15
17,9999,2645,2024-02-13,1,25.4,Online,Google,25
10,4,68,2024-02-03,5,331.2,In-Store,,13
1,3,1320,2024-01-12,5,409.66,In-Store,,10
9,9999,2565,2024-08-17,1,466.29,Online,YouTube,25
20,5,236,2023-12-25,3,261.55,In-Store,,18
12,9999,4976,2023-10-07,4,199.86,Online,YouTube,25
11,1,504,2024-02-19,4,423.62,In-Store,,2
16,3,4092,2024-09-22,5,310.5,In-Store,,10
5,6,1317,2024-02-19,2,354.86,In-Store,,21
13,9999,693,2023-11-11,3,468.47,Online,Instagram,25
1,5,1211,2024-09-06,4,25.33,In-Store,,18
2,5,318,2023-12-07,4,406.37,In-Store,,18
11,4,887,2024-06-26,3,192.01,In-Store,,14
1,9999,959,2024-01-24,4,267.55,Online,Facebook,25
2,9999,4080,2024-07-30,3,438.73,Online,Instagram,25
13,6,663,2024-03-31,3,195.66,In-Store,,22
8,2,1497,2024-04-14,2,435.18,In-Store,,6
7,2,1487,2024-06-16,2,66.04,In-Store,,6
3,4,1553,2024-08-15,5,404.81,In-Store,,15
15,9999,3294,2024-04-22,5,307.85,Online,Instagram,25
8,4,341,2024-05-13,1,172.08,In-Store,,14
16,4,109,2024-08-27,3,374.24,In-Store,,14
3,9999,107,2023-12-05,4,414.67,Online,Friend,25
4,2,522,2024-09-14,2,269.07,In-Store,,6
17,9999,927,2024-02-23,1,237.62,Online,Instagram,25
13,9999,4735,2024-02-07,5,130.02,Online,Instagram,25
9,1,61,2024-07-01,2,281.71,In-Store,,2
21,1,1533,2024-09-22,5,157.71,In-Store,,2
17,9999,2943,2024-04-15,1,173.8,Online,Google,25
7,1,876,2024-05-08,5,66.05,In-Store,,2
18,2,557,2024-08-09,5,292.28,In-Store,,6
18,9999,2227,2024-03-26,3,481.44,Online,Google,25
14,9999,2894,2023-11-19,3,240.35,Online,Friend,25
21,2,422,2023-10-07,3,141.67,In-Store,,6
16,9999,303,2024-04-08,3,211.57,Online,Facebook,25
1,9999,388,2023-11-29,3,208.4,Online,Google,25
21,9999,2530,2023-11-19,3,320.55,Online,YouTube,25
1,9999,798,2024-02-19,2,423.23,Online,YouTube,25
2,3,453,2024-06-29,4,321.62,In-Store,,10
12,4,239,2023-10-23,3,316.44,In-Store,,14
15,9999,3508,2024-06-25,3,252.66,Online,Friend,25
19,3,1245,2024-09-24,5,66.19,In-Store,,11
19,6,678,2024-06-18,1,358.37,In-Store,,21
19,9999,3176,2024-01-03,1,304.4,Online,Facebook,25
15,2,1380,2024-05-13,3,258.6,In-Store,,5
3,9999,826,2024-06-18,1,410.44,Online,Facebook,25
14,2,894,2023-12-10,2,132.59,In-Store,,5
8,9999,2043,2024-09-28,1,313.79,Online,Instagram,25
9,9999,3031,2024-07-22,2,139.95,Online,Facebook,25
10,9999,3162,2024-04-04,2,404.1,Online,Google,25
15,2,280,2024-01-12,2,405.5,In-Store,,7
11,6,4461,2024-03-08,1,35.06,In-Store,,22
4,9999,2684,2024-09-12,4,419.44,Online,Instagram,25
11,3,2209,2024-08-21,2,348.61,In-Store,,10
4,4,874,2024-07-27,1,481.46,In-Store,,14
10,9999,4346,2024-01-23,5,438.24,Online,YouTube,25
21,1,936,2024-08-12,3,150.13,In-Store,,2
20,1,31,2024-09-14,3,141.22,In-Store,,2
14,3,374,2024-02-29,4,424.84,In-Store,,10
6,9999,1873,2024-01-26,3,155.15,Online,Facebook,25
18,3,838,2023-11-05,4,106.88,In-Store,,10
9,9999,4181,2023-11-02,3,314.67,Online,Google,25
21,9999,3212,2024-06-27,1,169.79,Online,Google,25
17,4,490,2024-09-13,4,124.6,In-Store,,13
12,1,1693,2023-12-03,2,61.62,In-Store,,2
7,9999,633,2023-10-25,2,185.84,Online,Instagram,25
15,3,40,2024-07-02,2,252.87,In-Store,,10
10,9999,2513,2024-04-23,4,489.45,Online,Friend,25
6,9999,1440,2024-04-01,2,389.51,Online,Friend,25
13,4,624,2024-08-19,5,355.49,In-Store,,14
6,4,985,2024-09-20,5,282.22,In-Store,,15
7,2,227,2024-03-07,4,166.12,In-Store,,6
15,1,1600,2024-04-07,5,248.8,In-Store,,2
16,4,456,2024-06-27,4,183.94,In-Store,,14
13,2,1022,2024-03-27,5,451.14,In-Store,,6
11,2,1019,2024-04-09,1,262.9,In-Store,,6
11,9999,639,2024-10-03,5,450.99,Online,YouTube,25
4,2,50,2024-08-24,2,266.66,In-Store,,6
3,9999,3490,2024-06-15,1,342.0,Online,Other,25
13,2,1740,2024-02-29,5,456.86,In-Store,,6
8,9999,4033,2024-05-16,3,424.71,Online,Instagram,25
12,6,895,2024-09-01,5,65.9,In-Store,,22
13,2,3893,2024-07-03,1,188.34,In-Store,,6
14,9999,4242,2024-06-21,3,23.46,Online,Facebook,25
9,9999,588,2024-06-17,4,263.28,Online,Google,25
1,4,2825,2024-07-04,1,295.45,In-Store,,14
4,4,4360,2024-01-01,5,192.05,In-Store,,14
7,4,1433,2024-06-30,4,431.59,In-Store,,13
20,9999,3229,2024-09-16,4,368.71,Online,Google,25
9,9999,1977,2024-07-31,5,268.92,Online,Friend,25
18,5,1601,2024-08-21,5,87.16,In-Store,,17
21,6,191,2024-04-14,5,309.99,In-Store,,22
10,9999,3156,2024-05-13,3,140.36,Online,Facebook,25
1,3,57,2024-05-13,4,342.35,In-Store,,9
4,9999,4999,2024-09-21,5,42.84,Online,Google,25
16,9999,1891,2024-06-06,2,45.32,Online,Friend,25
21,9999,3094,2024-08-21,2,362.96,Online,Friend,25
6,9999,1363,2024-04-12,2,395.44,Online,Friend,25
20,9999,2655,2023-12-25,1,145.63,Online,Facebook,25
21,9999,3161,2023-10-31,1,179.34,Online,YouTube,25
15,9999,1916,2024-08-06,3,121.21,Online,Facebook,25
14,9999,2999,2024-04-09,3,303.06,Online,YouTube,25
7,6,4615,2024-09-16,4,446.54,In-Store,,21
4,2,1596,2024-03-06,3,408.49,In-Store,,6
14,9999,486,2024-02-19,4,415.5,Online,Google,25
18,9999,3756,2024-02-17,2,244.19,Online,Other,25
11,9999,735,2023-11-14,3,334.27,Online,Instagram,25
13,9999,2384,2024-09-02,1,399.74,Online,Other,25
7,9999,3558,2024-01-03,3,221.55,Online,Other,25
6,9999,2955,2024-04-18,3,444.91,Online,Friend,25
2,9999,346,2024-07-10,4,81.04,Online,Facebook,25
7,4,1538,2023-11-16,3,117.75,In-Store,,14
18,3,1370,2024-01-21,3,463.42,In-Store,,9
